0.05, 0.019160027504, 0.0672399711609
0.1, 0.0190199995041, 0.066139998436
0.15, 0.0190799760818, 0.0658200216293
0.2, 0.0186999750137, 0.0644400310516
0.25, 0.020180015564, 0.0714999818802
0.3, 0.0187400197983, 0.0638399839401
0.35, 0.0196600151062, 0.0681599855423
0.4, 0.0205599975586, 0.0708000040054
0.45, 0.0191799879074, 0.0662400102615
0.5, 0.0182399749756, 0.0627200269699
0.55, 0.0206800031662, 0.06992000103
0.6, 0.0200999832153, 0.0705800199509
0.65, 0.021360001564, 0.0728999948502
0.7, 0.019500002861, 0.0686000013351
0.75, 0.019600019455, 0.0680799865723
